2311			development			32
2311			development			61
2316			development			44
2317			development			73
2317			development			138
2327			development			23
2345			development			78
2379			development			82
2402			development			26
2483			development			100
2485			development			70
2492			development			2
2492			development			45
2518			development			89
2526			development			118
2542			development			91
2542			development			156
2684			development			12
2705			development			37
2705			development			132
2721			development			14
2739			development			81
2751			development			98
2776			development			105
2787			development			27
2802			development			21
2808			development			25
2812			development			20
2821			development			97
2875			development			1
2899			development			14
2906			development			12
2919			development			7
2919			development			12
2919			development			21
2919			development			79
2919			development			145
2930			development			77
2939			development			132
2958			development			6
2958			development			20
2958			development			54
2977			development			29
2977			development			94
2985			development			103
2999			development			15
3025			development			98
3027			development			2
3060			development			32
3073			development			34
3091			development			30
3091			development			98
3091			development			105
3091			development			119
3091			development			143
3091			development			155
3091			development			161
3092			development			129
3121			development			99
3140			development			30
3148			development			79
3150			development			150
3203			development			23
3204			development			64
1324			developmental			81
37			developments			4
672			developments			2
695			developments			146
1099			developments			7
1159			developments			104
1459			developments			50
1487			developments			135
1769			developments			66
1769			developments			164
1862			developments			108
2303			developments			28
2304			developments			28
2322			developments			13
2323			developments			15
2323			developments			46
2595			developments			76
2897			developments			13
2931			developments			46
2999			developments			57
3025			developments			62
3076			developments			11
3076			developments			99
3076			developments			197
70			develops			10
282			develops			64
2188			develops			72
2378			develops			123
2453			develops			20
2571			develops			60
2597			develops			9
2722			develops			11
2738			develops			26
1189			deviate			3
2467			deviate			16
2467			deviate			18
2548			deviate			2
1716			deviates			3
1716			deviates			14
1894			deviates			3
1894			deviates			13
2549			deviates			2
1411			deviation			38
1638			deviation			88
2713			deviation			8
2731			deviation			8
2731			deviation			19
2799			deviation			6
2799			deviation			47
2799			deviation			87
2799			deviation			102
3159			deviation			9
3159			deviation			18
3166			deviation			14
3166			deviation			116
3167			deviation			62
1411			deviations			10
3166			deviations			3
116			device			17
116			device			52
284			device			93
557			device			5
759			device			18
759			device			50
827			device			15
949			device			49
1014			device			82
1265			device			38
1527			device			45
1527			device			74
1589			device			23
1603			device			31
1626			device			65
1651			device			35
1686			device			89
1700			device			56
1740			device			5
1741			device			111
1939			device			88
2002			device			295
2054			device			30
2294			device			6
2313			device			85
2421			device			17
2526			device			155
2526			device			160
2629			device			47
2720			device			97
2720			device			132
2750			device			146
2860			device			79
2994			device			20
3049			device			198
3129			device			21
3147			device			70
3158			device			32
3194			device			17
1519			deviceindependent			113
2341			deviceindependent			139
2452			devicerelated			59
78			devices			84
92			devices			29
92			devices			49
462			devices			19
854			devices			12
854			devices			24
854			devices			124
1262			devices			77
1326			devices			85
1340			devices			14
1429			devices			45
1432			devices			5
1544			devices			47
1603			devices			21
1603			devices			42
1627			devices			15
1724			devices			87
1724			devices			100
1750			devices			119
1767			devices			49
1843			devices			18
1843			devices			25
1929			devices			59
2152			devices			107
2322			devices			45
2359			devices			30
2375			devices			139
2379			devices			123
2519			devices			66
2526			devices			47
2526			devices			94
2526			devices			114
2560			devices			44
2560			devices			61
2631			devices			70
2680			devices			7
2720			devices			85
2816			devices			112
2991			devices			91
3002			devices			82
3002			devices			96
3049			devices			182
3088			devices			25
3097			devices			202
3153			devices			68
2378			devicesthe			36
2920			devillers			114
1403			devise			50
2305			devise			23
495			devised			119
1002			devised			26
1025			devised			93
1067			devised			41
1543			devised			66
2016			devised			10
2064			devised			52
2127			devised			44
2486			devised			34
2703			devised			20
440			devising			8
2200			devising			22
1046			devote			84
322			devoted			14
1066			devoted			79
1366			devoted			105
1858			devoted			17
2186			devoted			117
2233			devoted			52
2803			devoted			8
2871			devoted			72
3039			devoted			59
3153			devoted			88
2067			devries			10
1835			dewar			61
1855			dewar			129
2748			dewar			36
122			dewitte			15
58			dezu			35
3045			dg			70
3030			dh			107
3031			dh			148
3032			dh			162
3033			dh			185
3034			dh			130
3035			dh			136
3036			dh			142
3037			dh			105
3038			dh			80
3039			dh			123
3040			dh			110
3041			dh			217
3042			dh			137
3043			dh			109
3044			dh			55
3045			dh			84
3046			dh			125
3047			dh			179
3048			dh			188
3049			dh			205
3050			dh			128
3051			dh			32
3052			dh			194
3053			dh			113
3054			dh			111
3055			dh			112
3056			dh			116
3057			dh			204
3058			dh			88
3059			dh			133
3060			dh			75
3061			dh			24
3062			dh			25
3063			dh			28
3064			dh			148
3065			dh			117
3066			dh			129
3067			dh			156
3068			dh			102
3069			dh			150
3070			dh			118
3071			dh			119
3072			dh			147
3073			dh			98
3074			dh			150
3075			dh			111
3076			dh			237
3077			dh			373
3078			dh			127
3079			dh			52
3080			dh			157
3081			dh			201
3082			dh			113
3083			dh			91
3084			dh			120
3085			dh			132
3086			dh			122
3087			dh			209
3088			dh			110
3089			dh			86
3090			dh			139
3091			dh			180
3092			dh			188
3093			dh			98
3094			dh			209
3095			dh			113
3096			dh			166
3097			dh			216
3098			dh			121
3099			dh			111
3100			dh			113
3101			dh			131
3102			dh			79
3103			dh			145
3104			dh			95
3105			dh			142
3106			dh			133
3107			dh			69
3108			dh			64
3109			dh			62
3110			dh			119
3111			dh			144
3112			dh			218
3113			dh			88
3114			dh			172
3115			dh			169
3116			dh			147
3117			dh			149
3118			dh			92
3119			dh			63
3120			dh			138
3121			dh			122
3122			dh			32
3123			dh			22
3124			dh			124
3125			dh			161
3126			dh			44
3127			dh			115
3128			dh			153
3129			dh			110
3130			dh			146
3131			dh			115
3132			dh			163
3133			dh			108
3134			dh			180
3135			dh			158
3136			dh			121
3137			dh			94
3138			dh			196
3139			dh			115
3140			dh			108
3141			dh			99
3142			dh			196
3143			dh			92
3144			dh			76
3145			dh			122
3146			dh			142
3147			dh			151
3148			dh			108
3149			dh			93
3150			dh			156
3151			dh			80
3152			dh			161
3153			dh			192
3154			dh			134
3161			dh			22
3167			dhd			59
1871			di			70
1871			di			75
2051			diachronic			168
2486			diacritics			81
2820			diagnose			74
3064			diagnosed			107
202			diagnosis			7
462			diagnosis			6
632			diagnosis			2
730			diagnosis			60
1325			diagnosis			5
1325			diagnosis			36
1325			diagnosis			60
1427			diagnosis			19
2215			diagnosis			59
2871			diagnosis			111
2887			diagnosis			8
2887			diagnosis			163
202			diagnostic			19
202			diagnostic			43
202			diagnostic			73
1160			diagnostic			56
1179			diagnostic			66
1325			diagnostic			71
1325			diagnostic			101
1325			diagnostic			118
1646			diagnostic			6
1646			diagnostic			35
1646			diagnostic			66
1684			diagnostic			70
1684			diagnostic			127
2053			diagnostic			179
2106			diagnostic			135
2221			diagnostic			19
2534			diagnostic			6
2534			diagnostic			29
2534			diagnostic			140
2534			diagnostic			157
2537			diagnostic			19
2537			diagnostic			119
2708			diagnostic			22
2753			diagnostic			118
2753			diagnostic			201
2753			diagnostic			221
2820			diagnostic			10
2820			diagnostic			18
3171			diagnostic			50
1646			diagnostics			4
1647			diagnostics			104
2053			diagnostics			15
2111			diagnostics			96
2887			diagnostics			203
3034			diagnostics			122
243			diagonal			98
833			diagonal			8
1876			diagonal			26
2047			diagonal			43
2395			diagonal			17
2697			diagonal			163
2099			diagonalizable			24
2697			diagonally			20
2697			diagonals			26
2697			diagonals			34
2697			diagonals			65
381			diagram			7
1425			diagram			36
1535			diagram			38
1535			diagram			57
2230			diagram			64
2313			diagram			50
2313			diagram			105
2446			diagram			26
2668			diagram			9
21			diagrams			5
63			diagrams			2
63			diagrams			28
63			diagrams			49
284			diagrams			43
726			diagrams			33
1424			diagrams			14
1425			diagrams			2
1425			diagrams			20
1425			diagrams			46
1425			diagrams			76
1425			diagrams			84
1615			diagrams			7
1615			diagrams			23
1615			diagrams			27
1615			diagrams			39
1615			diagrams			56
2341			diagrams			100
2921			diagrams			27
2921			diagramslrk			180
698			dial			8
698			dial			27
1822			dial			11
1994			dial			10
165			dialect			2
1484			dialect			55
1869			dialect			107
2534			dialect			16
760			dialects			1
1589			dialog			1
1589			dialog			10
1589			dialog			125
1506			dialogue			34
1699			dialogue			63
3087			dialogue			111
3087			dialogue			195
1506			dialogues			8
698			dialoutput			48
3196			dialtype			46
3136			dichotomy			63
149			dickson			19
1325			dickson			126
2570			dickson			105
854			dictate			25
2342			dictate			103
1465			dictates			11
1469			dictates			29
2127			dictionaries			115
2631			dictionaries			41
3053			dictionaries			78
944			dictionary			104
1112			dictionary			24
1112			dictionary			51
1235			dictionary			61
1456			dictionary			22
1456			dictionary			26
1855			dictionary			40
1855			dictionary			67
1855			dictionary			151
1926			dictionary			84
2018			dictionary			118
2184			dictionary			172
2795			dictionary			112
3041			dictionary			178
3041			dictionary			202
3065			dictionary			97
1465			dictum			66
637			diego			26
123			diegocalifornia			22
1088			dietary			26
2250			dieter			18
2276			dieter			107
2847			dieter			69
3046			dieters			94
3046			dieters			109
3098			dieters			47
3098			dieters			99
1717			dietmeyer			64
486			dietzel			8
2202			differ			56
2526			differ			65
2819			differ			55
2911			differ			27
3055			differ			66
3144			differ			53
639			difference			1
895			difference			7
895			difference			18
901			difference			1
1049			difference			10
1049			difference			79
1110			difference			60
1171			difference			74
1243			difference			6
1525			difference			79
1637			difference			67
1810			difference			100
1888			difference			82
1910			difference			82
2030			difference			84
2091			difference			116
2129			difference			23
2219			difference			92
2248			difference			77
2429			difference			23
2457			difference			31
2487			difference			46
2719			difference			92
2961			difference			44
3013			difference			52
3114			difference			56
3114			difference			137
3114			difference			146
2707			differencepreserving			100
536			differences			52
733			differences			6
734			differences			6
735			differences			5
813			differences			1
854			differences			15
879			differences			6
880			differences			6
881			differences			5
1049			differences			62
1098			differences			79
1253			differences			32
1282			differences			21
1393			differences			44
1469			differences			19
1517			differences			151
1605			differences			115
1605			differences			120
1605			differences			141
1792			differences			77
1792			differences			164
1888			differences			111
2093			differences			86
2131			differences			18
2132			differences			17
2135			differences			81
2198			differences			50
2734			differences			61
2893			differences			77
3013			differences			47
3114			differences			5
3114			differences			16
3114			differences			40
3114			differences			44
3114			differences			78
3114			differences			121
78			differential			25
95			differential			6
95			differential			12
95			differential			70
96			differential			38
120			differential			6
175			differential			6
331			differential			9
643			differential			10
755			differential			9
755			differential			42
950			differential			6
950			differential			100
1048			differential			43
1110			differential			15
1110			differential			33
1110			differential			43
1147			differential			12
1147			differential			29
1196			differential			3
1196			differential			32
1274			differential			14
1274			differential			31
1280			differential			64
1334			differential			46
1388			differential			16
1401			differential			14
1402			differential			22
1441			differential			45
1473			differential			15
1473			differential			35
1543			differential			125
1602			differential			89
1636			differential			16
1721			differential			13
1721			differential			39
1721			differential			132
1721			differential			139
1766			differential			6
1766			differential			14
1766			differential			72
1866			differential			8
1866			differential			20
1888			differential			13
1888			differential			68
1888			differential			108
1955			differential			8
1955			differential			21
1958			differential			93
1978			differential			98
2000			differential			103
2001			differential			4
2001			differential			41
2091			differential			5
2091			differential			19
2091			differential			44
2091			differential			78
2091			differential			109
2136			differential			23
2158			differential			18
2158			differential			26
2164			differential			97
2205			differential			6
2205			differential			17
2205			differential			20
2207			differential			6
2207			differential			25
2207			differential			65
2207			differential			83
2236			differential			10
2248			differential			23
2268			differential			9
2268			differential			25
2268			differential			104
2281			differential			20
2323			differential			36
2323			differential			63
2323			differential			104
2353			differential			71
2428			differential			9
2428			differential			23
2474			differential			6
2474			differential			16
2474			differential			19
2487			differential			16
2487			differential			64
2567			differential			11
2567			differential			30
2567			differential			55
2567			differential			150
2606			differential			7
2606			differential			44
2606			differential			61
2606			differential			153
2646			differential			90
2800			differential			38
3200			differential			34
3200			differential			55
1280			differentialdifference			5
1280			differentialdifference			60
2375			differentiate			88
3203			differentiate			34
561			differentiation			2
641			differentiation			2
684			differentiation			2
775			differentiation			2
990			differentiation			46
1029			differentiation			74
1216			differentiation			75
1347			differentiation			56
1365			differentiation			58
1392			differentiation			29
1396			differentiation			20
1543			differentiation			84
2149			differentiation			31
2521			differentiation			19
3199			differentiation			66
3202			differentiation			9
3203			differentiation			11
3203			differentiation			17
1503			differently			99
2523			differently			23
724			differing			175
1148			differing			24
2525			differing			88
2666			differing			58
2720			differing			23
3074			differing			19
1035			differs			11
2801			differs			88
103			difficult			50
321			difficult			21
595			difficult			94
891			difficult			62
1049			difficult			22
1049			difficult			58
1167			difficult			32
1199			difficult			22
1324			difficult			85
1524			difficult			19
1602			difficult			82
1698			difficult			36
1727			difficult			79
1738			difficult			33
1741			difficult			132
1938			difficult			62
2001			difficult			12
2188			difficult			18
2232			difficult			162
2622			difficult			196
2683			difficult			36
2684			difficult			35
2692			difficult			108
2850			difficult			51
2896			difficult			37
2897			difficult			102
2990			difficult			44
3065			difficult			77
3099			difficult			67
3107			difficult			51
3140			difficult			67
3142			difficult			112
3157			difficult			76
3157			difficult			148
3166			difficult			100
440			difficulties			4
1387			difficulties			97
1434			difficulties			41
1620			difficulties			69
1788			difficulties			116
1809			difficulties			35
2094			difficulties			83
2165			difficulties			60
2316			difficulties			24
2542			difficulties			53
2625			difficulties			56
2742			difficulties			35
2753			difficulties			122
2753			difficulties			129
2896			difficulties			45
3078			difficulties			53
3120			difficulties			13
3120			difficulties			22
3142			difficulties			2
637			difficulty			65
1162			difficulty			24
1197			difficulty			103
1214			difficulty			35
1379			difficulty			57
1454			difficulty			15
1692			difficulty			54
1743			difficulty			28
1806			difficulty			76
1868			difficulty			29
2519			difficulty			12
2882			difficulty			29
2937			difficulty			100
2941			difficulty			64
3021			difficulty			204
3185			difficulty			25
1003			diffusion			7
762			diforino			13
2205			difsub			1
2474			difsub			1
1913			digamma			18
902			digby			7
2233			digging			56
242			digit			6
1725			digit			40
1725			digit			46
1725			digit			58
1725			digit			205
1725			digit			207
1725			digit			213
1725			digit			216
1783			digit			75
2744			digit			37
2			digital			8
58			digital			6
58			digital			27
71			digital			17
78			digital			37
97			digital			10
104			digital			1
104			digital			26
124			digital			48
135			digital			1
148			digital			1
157			digital			1
166			digital			9
171			digital			1
175			digital			12
189			digital			5
198			digital			6
251			digital			8
323			digital			4
415			digital			4
439			digital			2
462			digital			11
464			digital			4
491			digital			11
531			digital			168
533			digital			1
533			digital			24
605			digital			40
606			digital			11
678			digital			28
726			digital			47
824			digital			78
829			digital			8
893			digital			5
894			digital			70
931			digital			5
973			digital			78
974			digital			59
1002			digital			5
1002			digital			28
1026			digital			26
1030			digital			12
1073			digital			20
1105			digital			3
1106			digital			3
1108			digital			1
1108			digital			106
1108			digital			154
1135			digital			13
1144			digital			1
1144			digital			30
1144			digital			50
1154			digital			41
1183			digital			8
1196			digital			16
1261			digital			5
1261			digital			10
1261			digital			14
1261			digital			29
1261			digital			67
1261			digital			88
1292			digital			22
1325			digital			34
1366			digital			36
1366			digital			49
1383			digital			4
1383			digital			13
1394			digital			11
1409			digital			3
1409			digital			23
1424			digital			5
1424			digital			16
1428			digital			20
1432			digital			73
1473			digital			68
1476			digital			41
1525			digital			35
1543			digital			22
1543			digital			69
1543			digital			91
1554			digital			9
1566			digital			23
1571			digital			48
1571			digital			92
1593			digital			5
1593			digital			13
1615			digital			13
1644			digital			12
1664			digital			19
1679			digital			124
1679			digital			136
1686			digital			10
1686			digital			23
1686			digital			69
1691			digital			159
1695			digital			53
1741			digital			212
1765			digital			8
1837			digital			44
1843			digital			6
1846			digital			28
1871			digital			13
1871			digital			88
1919			digital			22
1921			digital			44
1928			digital			6
1928			digital			20
1928			digital			160
1928			digital			171
1929			digital			7
1929			digital			66
1929			digital			111
1936			digital			207
1962			digital			168
1980			digital			22
2041			digital			18
2054			digital			15
2091			digital			105
2118			digital			23
2142			digital			35
2304			digital			12
2321			digital			15
2321			digital			45
2370			digital			48
2402			digital			22
2569			digital			24
2629			digital			15
2643			digital			18
2649			digital			27
2721			digital			2
2721			digital			22
2721			digital			151
2721			digital			175
2819			digital			35
2829			digital			92
2849			digital			18
2994			digital			6
2994			digital			27
2994			digital			70
3013			digital			9
3013			digital			31
3013			digital			85
3013			digital			123
3021			digital			5
3021			digital			220
3047			digital			47
3047			digital			145
3047			digital			164
3057			digital			57
3062			digital			16
3160			digital			33
2913			digitally			23
2019			digitized			22
2125			digitized			10
2125			digitized			22
2125			digitized			109
2754			digitized			16
2754			digitized			77
3165			digitizer			117
2287			digitizing			14
2287			digitizing			114
242			digits			20
1718			digits			24
1718			digits			33
1725			digits			61
1725			digits			73
1783			digits			52
2267			digits			26
2525			digits			72
2525			digits			81
2525			digits			114
2525			digits			164
2605			digits			66
2649			digits			6
2649			digits			23
2649			digits			60
2729			digits			22
2801			digits			9
2801			digits			20
2801			digits			32
2801			digits			121
2308			dignity			59
2769			digraph			69
3164			digraph			11
3164			digraph			135
3164			digraphsa			3
65			dijkstra			9
1198			dijkstra			53
1749			dijkstra			71
2342			dijkstra			18
2578			dijkstra			11
2732			dijkstra			70
2777			dijkstra			40
2777			dijkstra			76
3039			dijkstra			89
3055			dijkstra			22
3055			dijkstra			27
3055			dijkstra			47
3185			dijkstra			58
3186			dijkstra			9
2256			dijkstras			4
2618			dijkstras			5
2740			dijkstras			70
2896			dijkstras			11
3073			dijkstras			36
3081			dijkstras			166
1806			dilemma			63
1695			dill			185
1109			dilogarithm			49
1762			dilogarithm			1
1762			dilogarithm			11
2775			dilogarithm			2
2775			dilogarithm			19
699			dimension			36
1072			dimension			15
1542			dimension			94
1554			dimension			59
1589			dimension			91
1978			dimension			26
2083			dimension			33
2341			dimension			46
2876			dimension			39
3188			dimension			15
3188			dimension			50
1325			dimensional			93
2064			dimensional			15
2722			dimensionality			24
1624			dimensioning			2
243			dimensions			52
243			dimensions			109
1649			dimensions			50
2116			dimensions			32
2231			dimensions			93
2341			dimensions			60
2692			dimensions			26
2692			dimensions			40
2841			dimensions			16
2997			dimensions			13
2997			dimensions			27
2692			dimentions			213
1159			diminished			81
108			dimsdale			10
2865			dining			119
3071			dinverno			52
450			diophantine			4
1299			diophantine			4
1406			diophantine			5
2028			diophantine			25
2031			diophantine			121
2549			dipole			5
2549			dipole			22
973			dipoles			36
278			direct			54
278			direct			94
838			direct			1
940			direct			36
1003			direct			103
1003			direct			215
1066			direct			138
1113			direct			47
1181			direct			25
1194			direct			86
1194			direct			93
1372			direct			1
1412			direct			45
1412			direct			110
1454			direct			99
1554			direct			44
1571			direct			54
1593			direct			45
1652			direct			54
1715			direct			1
1715			direct			15
1724			direct			84
1724			direct			98
1802			direct			4
1802			direct			27
1814			direct			1
1814			direct			15
1815			direct			1
1815			direct			18
1830			direct			6
1830			direct			18
1850			direct			17
1939			direct			80
2047			direct			61
2179			direct			65
2186			direct			35
2203			direct			145
2203			direct			147
2258			direct			38
2258			direct			40
2289			direct			185
2358			direct			70
2375			direct			128
2396			direct			110
2408			direct			9
2408			direct			26
2408			direct			50
2437			direct			159
2542			direct			99
2625			direct			43
2631			direct			8
2631			direct			12
2631			direct			157
2712			direct			43
2781			direct			21
2890			direct			60
2905			direct			206
2922			direct			28
2991			direct			114
2991			direct			116
2991			direct			118
3033			direct			65
3126			direct			24
3128			direct			59
3184			direct			42
3192			direct			18
3193			direct			11
2552			directaccess			11
3129			directaccess			19
272			directed			40
367			directed			15
404			directed			3
1001			directed			70
1012			directed			69
1012			directed			122
1012			directed			138
1145			directed			8
1145			directed			17
1368			directed			14
1456			directed			9
1476			directed			55
1486			directed			18
1649			directed			2
1649			directed			76
1728			directed			20
1822			directed			18
1885			directed			58
1916			directed			10
1939			directed			1
1939			directed			96
2112			directed			96
2155			directed			25
2178			directed			19
2178			directed			29
2178			directed			182
2290			directed			5
2290			directed			25
2301			directed			140
2314			directed			199
2630			directed			27
2630			directed			51
2769			directed			67
2925			directed			98
2975			directed			16
2986			directed			12
2986			directed			145
3112			directed			89
1170			direction			56
1223			direction			65
2429			direction			7
2753			direction			117
2803			direction			23
2829			direction			129
2931			direction			70
2116			directional			23
1034			directions			42
1397			directions			59
2141			directions			41
2166			directions			67
2196			directions			182
2309			directions			6
2316			directions			110
2522			directions			109
2632			directions			108
2645			directions			176
2911			directions			32
2932			directions			36
3100			directions			71
3150			directions			135
1359			directives			45
1359			directives			50
40			directly			44
241			directly			74
320			directly			82
670			directly			152
964			directly			87
972			directly			65
1327			directly			42
1346			directly			78
1362			directly			39
1517			directly			156
1544			directly			27
1571			directly			43
1588			directly			46
1674			directly			47
1695			directly			57
1723			directly			22
1727			directly			62
1926			directly			21
2035			directly			67
2047			directly			40
2053			directly			117
2215			directly			101
2276			directly			52
2286			directly			40
2317			directly			112
2408			directly			39
2527			directly			10
2733			directly			56
2786			directly			155
2880			directly			34
2905			directly			159
2948			directly			27
2981			directly			37
3014			directly			125
3088			directly			42
3093			directly			37
3125			directly			45
3128			directly			42
3144			directly			38
1828			directories			65
147			directors			9
2114			directory			24
2114			directory			27
2114			directory			82
2114			directory			94
2184			directory			71
2184			directory			170
2378			directory			39
2716			directory			99
2765			directory			42
3017			directory			44
3017			directory			63
3017			directory			65
3017			directory			67
3134			directory			34
727			dirichlet			8
2610			dirichlet			85
2610			dirichlet			101
1048			dirichlettype			45
854			disadvantage			142
1099			disadvantage			35
1225			disadvantages			36
1282			disadvantages			69
1470			disadvantages			235
1485			disadvantages			69
1810			disadvantages			102
2020			disadvantages			178
2020			disadvantages			185
2178			disadvantages			153
2201			disadvantages			23
2987			disadvantages			111
1869			disappear			53
2913			disappearing			15
696			disc			87
855			disc			29
855			disc			51
1206			discard			59
1231			discarded			7
2605			discarded			68
2838			discarded			58
1412			discerned			136
1426			discharge			52
1426			discharge			54
1426			discharge			66
1383			discipline			57
2187			discipline			65
2302			discipline			100
2496			discipline			9
2496			discipline			26
2496			discipline			44
2496			discipline			65
2628			discipline			53
2628			discipline			61
2628			discipline			73
2628			discipline			87
2628			discipline			99
2628			discipline			107
2628			discipline			119
2938			discipline			3
2938			discipline			34
2938			discipline			45
2938			discipline			79
3004			disciplined			61
68			disciplines			70
1384			disciplines			75
1862			disciplines			134
2187			disciplines			120
2628			disciplines			7
2628			disciplines			17
3119			disciplines			6
3119			disciplines			33
3119			disciplines			53
670			disclose			172
1000			disclosures			3
2401			disconnection			88
1862			discontent			36
616			discourse			133
2274			discourse			3
2274			discourse			166
3179			discover			45
1529			discovered			33
1649			discovered			56
1974			discovered			45
1974			discovered			51
2383			discovered			86
1413			discoveries			36
71			discovery			115
1487			discovery			88
1826			discovery			40
3100			discovery			105
2342			discredit			147
1474			discrepancies			73
104			discrete			4
104			discrete			8
497			discrete			100
533			discrete			134
715			discrete			1
940			discrete			2
1366			discrete			130
1380			discrete			30
1679			discrete			18
1679			discrete			133
1692			discrete			22
1695			discrete			197
1846			discrete			19
1948			discrete			112
1951			discrete			116
2130			discrete			26
2145			discrete			65
2173			discrete			25
2174			discrete			70
2421			discrete			237
2431			discrete			1
2431			discrete			21
2545			discrete			4
2545			discrete			15
2666			discrete			20
2666			discrete			24
2674			discrete			140
2687			discrete			130
2742			discrete			5
2742			discrete			82
2742			discrete			109
2767			discrete			23
2767			discrete			155
2779			discrete			1
2779			discrete			16
2835			discrete			67
2844			discrete			13
2936			discrete			26
3064			discrete			4
3064			discrete			135
3064			discrete			138
3070			discreteevent			22
3070			discreteevent			46
90			discretely			4
2833			discretion			72
2075			discretized			1
2825			discriminant			25
3132			discriminants			145
2383			discriminate			117
440			discriminating			60
1726			discrimination			210
2375			discrimination			57
2735			discrimination			1
2735			discrimination			19
2795			discrimination			99
2823			discrimination			69
2823			discrimination			90
2823			discrimination			93
3022			discrimination			81
3022			discrimination			84
146			discuss			47
689			discuss			6
1087			discuss			38
1978			discuss			122
2061			discuss			126
2167			discuss			113
2568			discuss			154
2610			discuss			34
2621			discuss			45
2919			discuss			117
3030			discuss			68
20			discussed			9
46			discussed			43
104			discussed			11
124			discussed			14
243			discussed			83
278			discussed			148
321			discussed			195
329			discussed			56
409			discussed			104
440			discussed			111
441			discussed			69
527			discussed			110
537			discussed			13
671			discussed			86
671			discussed			106
675			discussed			132
675			discussed			147
678			discussed			47
695			discussed			58
695			discussed			64
695			discussed			112
849			discussed			66
849			discussed			170
850			discussed			38
854			discussed			100
855			discussed			92
857			discussed			29
893			discussed			50
982			discussed			46
1001			discussed			66
1006			discussed			12
1009			discussed			22
1028			discussed			21
1032			discussed			64
1032			discussed			133
1050			discussed			15
1053			discussed			14
1062			discussed			108
1071			discussed			68
1087			discussed			20
1098			discussed			132
1122			discussed			14
1134			discussed			62
1147			discussed			87
1154			discussed			133
1158			discussed			15
1159			discussed			55
1164			discussed			15
1173			discussed			59
1196			discussed			89
1199			discussed			94
1206			discussed			119
1211			discussed			31
1213			discussed			15
1223			discussed			110
1225			discussed			41
1237			discussed			68
1255			discussed			17
1255			discussed			69
1260			discussed			20
1261			discussed			71
1267			discussed			26
1288			discussed			45
1306			discussed			7
1308			discussed			141
1324			discussed			65
1341			discussed			89
1354			discussed			78
1358			discussed			53
1359			discussed			30
1365			discussed			109
1366			discussed			39
1366			discussed			118
1382			discussed			17
1386			discussed			84
1392			discussed			19
1394			discussed			86
1396			discussed			49
1399			discussed			40
1400			discussed			30
1404			discussed			23
1420			discussed			15
1429			discussed			55
1458			discussed			87
1460			discussed			49
1484			discussed			52
1485			discussed			84
1507			discussed			72
1515			discussed			59
1516			discussed			96
1533			discussed			78
1553			discussed			20
1570			discussed			12
1588			discussed			96
1591			discussed			191
1608			discussed			133
1616			discussed			24
1619			discussed			8
1625			discussed			24
1625			discussed			104
1627			discussed			65
1633			discussed			14
1645			discussed			13
1646			discussed			47
1649			discussed			89
1650			discussed			82
1653			discussed			55
1674			discussed			23
1674			discussed			113
1676			discussed			56
1677			discussed			69
1678			discussed			65
1679			discussed			79
1680			discussed			165
1684			discussed			103
1686			discussed			27
1686			discussed			62
1691			discussed			105
1696			discussed			59
1711			discussed			31
1712			discussed			11
1719			discussed			61
1726			discussed			189
1738			discussed			129
1739			discussed			31
1746			discussed			35
1748			discussed			47
1750			discussed			38
1752			discussed			24
1753			discussed			53
1771			discussed			96
1771			discussed			117
1781			discussed			33
1781			discussed			50
1786			discussed			44
1788			discussed			98
1805			discussed			15
1810			discussed			22
1810			discussed			67
1826			discussed			67
1828			discussed			81
1829			discussed			137
1843			discussed			43
1871			discussed			16
1889			discussed			66
1892			discussed			109
1906			discussed			148
1939			discussed			35
1945			discussed			24
1951			discussed			128
1961			discussed			119
1978			discussed			166
1989			discussed			93
2016			discussed			22
2020			discussed			83
2020			discussed			194
2030			discussed			92
2033			discussed			192
2034			discussed			56
2046			discussed			133
2046			discussed			180
2053			discussed			23
2060			discussed			192
2092			discussed			90
2095			discussed			28
2097			discussed			56
2107			discussed			21
2108			discussed			40
2134			discussed			60
2146			discussed			54
2150			discussed			25
2160			discussed			135
2163			discussed			86
2178			discussed			166
2180			discussed			43
2184			discussed			39
2184			discussed			84
2195			discussed			101
2203			discussed			102
2207			discussed			72
2216			discussed			48
2218			discussed			35
2228			discussed			13
2247			discussed			91
2253			discussed			93
2265			discussed			177
2272			discussed			41
2277			discussed			33
2277			discussed			79
2287			discussed			19
2287			discussed			87
2288			discussed			84
2300			discussed			25
2306			discussed			10
2316			discussed			95
2323			discussed			39
2325			discussed			24
2343			discussed			128
2345			discussed			21
2345			discussed			57
2358			discussed			123
2367			discussed			80
2371			discussed			54
2375			discussed			112
2383			discussed			7
2383			discussed			46
2383			discussed			52
2383			discussed			83
2388			discussed			93
2398			discussed			20
2398			discussed			96
2399			discussed			40
2401			discussed			118
2406			discussed			113
2407			discussed			20
2407			discussed			55
2413			discussed			42
2433			discussed			84
2438			discussed			121
2456			discussed			106
2457			discussed			52
2470			discussed			138
2498			discussed			29
2517			discussed			48
2518			discussed			74
2524			discussed			31
2536			discussed			36
2536			discussed			58
2538			discussed			72
2557			discussed			45
2559			discussed			94
2593			discussed			65
2595			discussed			38
2606			discussed			142
2620			discussed			12
2622			discussed			218
2625			discussed			69
2645			discussed			182
2646			discussed			116
2656			discussed			62
2679			discussed			49
2681			discussed			57
2685			discussed			41
2697			discussed			178
2709			discussed			57
2709			discussed			116
